surveyId,fold,country,spatial_block,matched_v29_f1,v30_f1,delta_f1,true_cardinality,predicted_cardinality
35541,0,Netherlands,+051:+004,0.2962962962962963,0.37037037037037035,0.07407407407407407,6,21
35559,0,Denmark,+055:+009,0.36363636363636365,0.34782608695652173,-0.015810276679841917,8,15
35659,0,Netherlands,+051:+004,0.15384615384615385,0.14285714285714285,-0.010989010989011005,12,16
36058,0,Netherlands,+051:+004,0.2777777777777778,0.2631578947368421,-0.0146198830409357,21,17
36569,0,Denmark,+055:+009,0.4117647058823529,0.42105263157894735,0.009287925696594423,20,18
36618,0,Czech Republic,+049:+016,0.4418604651162791,0.4,-0.041860465116279055,46,34
36928,0,Denmark,+056:+010,0.25,0.2978723404255319,0.0478723404255319,25,22
37235,0,Denmark,+056:+010,0.125,0.21052631578947367,0.08552631578947367,3,16
37823,0,Germany,+052:+007,0.21428571428571427,0.2222222222222222,0.007936507936507936,11,16
38161,0,Serbia,+045:+019,0.275,0.2702702702702703,-0.004729729729729737,40,34
38241,0,Denmark,+055:+009,0.4117647058823529,0.5263157894736842,0.11455108359133126,21,17
38429,0,Czech Republic,+049:+016,0.0,0.0,0.0,11,30
38642,0,Denmark,+056:+010,0.5128205128205128,0.5128205128205128,0.0,19,20
38700,0,Denmark,+055:+009,0.5,0.5,0.0,7,13
38733,0,Denmark,+055:+009,0.43243243243243246,0.4444444444444444,0.012012012012011963,15,21
38808,0,Denmark,+056:+010,0.42105263157894735,0.4642857142857143,0.043233082706766957,30,26
38847,0,Denmark,+057:+011,0.2962962962962963,0.3448275862068966,0.048531289910600295,19,10
39042,0,Italy,+038:+015,0.4090909090909091,0.35555555555555557,-0.05353535353535355,26,19
39171,0,Netherlands,+051:+004,0.0,0.0,0.0,4,15
39470,0,Denmark,+055:+009,0.6060606060606061,0.7058823529411765,0.09982174688057044,17,17
39655,0,Denmark,+055:+009,0.2727272727272727,0.24,-0.032727272727272716,10,15
40321,0,France,+043:+007,0.1276595744680851,0.08,-0.047659574468085095,25,25
40381,0,Italy,+045:+011,0.2465753424657534,0.28125,0.03467465753424659,36,28
40924,0,France,+044:+004,0.48,0.38461538461538464,-0.09538461538461535,9,17
40939,0,Czech Republic,+049:+016,0.3157894736842105,0.21052631578947367,-0.10526315789473684,18,20
40948,0,Denmark,+055:+009,0.7058823529411765,0.631578947368421,-0.0743034055727555,8,11
41023,0,Denmark,+056:+010,0.06451612903225806,0.06896551724137931,0.004449388209121247,5,24
41158,0,Netherlands,+051:+004,0.125,0.11764705882352941,-0.00735294117647059,4,13
41304,0,Denmark,+056:+010,0.25806451612903225,0.1935483870967742,-0.06451612903225806,13,18
41353,0,Denmark,+056:+010,0.6153846153846154,0.6274509803921569,0.012066365007541435,27,24
41373,0,Denmark,+055:+009,0.36363636363636365,0.35294117647058826,-0.010695187165775388,15,19
41790,0,France,+045:+000,0.5,0.5,0.0,15,21
41833,0,Netherlands,+051:+004,0.36363636363636365,0.2727272727272727,-0.09090909090909094,6,16
41869,0,Denmark,+055:+009,0.48,0.46153846153846156,-0.018461538461538418,32,20
41951,0,Denmark,+056:+010,0.6521739130434783,0.5957446808510638,-0.05642923219241447,18,29
42234,0,Denmark,+055:+009,0.22857142857142856,0.2702702702702703,0.04169884169884172,21,16
42616,0,Netherlands,+051:+004,0.3125,0.4444444444444444,0.13194444444444442,18,18
42621,0,Denmark,+056:+010,0.45454545454545453,0.46511627906976744,0.010570824524312905,23,20
42788,0,Denmark,+055:+009,0.41379310344827586,0.45161290322580644,0.03781979977753058,12,19
43488,0,France,+043:+007,0.14634146341463414,0.16216216216216217,0.015820698747528034,11,26
45034,0,Denmark,+055:+009,0.43243243243243246,0.3684210526315789,-0.06401137980085353,16,22
45120,0,France,+045:+000,0.5714285714285714,0.56,-0.011428571428571344,7,18
45208,0,Denmark,+055:+009,0.3902439024390244,0.4186046511627907,0.028360748723766316,23,20
45710,0,Denmark,+055:+009,0.5853658536585366,0.5714285714285714,-0.013937282229965153,23,19
45711,0,Denmark,+056:+010,0.6190476190476191,0.5714285714285714,-0.04761904761904767,25,17
45879,0,Denmark,+056:+010,0.1935483870967742,0.25,0.05645161290322581,14,18
46148,0,France,+050:+001,0.35294117647058826,0.3125,-0.04044117647058826,15,17
46216,0,Denmark,+055:+009,0.2777777777777778,0.3,0.0222222222222222,23,17
46681,0,Denmark,+055:+009,0.5,0.5,0.0,19,17
47601,0,Czech Republic,+049:+016,0.36363636363636365,0.3018867924528302,-0.06174957118353347,20,33
47967,0,Denmark,+055:+009,0.5,0.5142857142857142,0.014285714285714235,16,19
48058,0,Belgium,+051:+004,0.425531914893617,0.425531914893617,0.0,31,16
48076,0,Denmark,+056:+010,0.3333333333333333,0.3076923076923077,-0.025641025641025605,11,28
48115,0,Denmark,+055:+009,0.42857142857142855,0.375,-0.05357142857142855,16,16
48155,0,Spain,+042:-003,0.25925925925925924,0.2545454545454545,-0.004713804713804726,38,17
48333,0,Denmark,+056:+010,0.42105263157894735,0.5,0.07894736842105265,20,20
48615,0,France,+044:+004,0.15384615384615385,0.125,-0.028846153846153855,10,22
48762,0,Denmark,+055:+009,0.45,0.3902439024390244,-0.05975609756097561,22,19
48764,0,Denmark,+055:+009,0.5,0.5,0.0,11,13
49012,0,Netherlands,+051:+004,0.06060606060606061,0.15789473684210525,0.09728867623604465,21,17
49084,0,Denmark,+055:+009,0.17647058823529413,0.18181818181818182,0.005347593582887694,13,20
49500,0,Denmark,+055:+009,0.24242424242424243,0.24242424242424243,0.0,14,19
49713,0,Denmark,+055:+009,0.4,0.3902439024390244,-0.009756097560975618,21,20
49889,0,Netherlands,+051:+004,0.5384615384615384,0.5517241379310345,0.01326259946949604,11,18
50523,0,Denmark,+056:+010,0.3333333333333333,0.2926829268292683,-0.04065040650406504,23,18
51131,0,Denmark,+056:+010,0.5454545454545454,0.5714285714285714,0.025974025974025983,17,18
51324,0,Netherlands,+051:+004,0.0,0.0,0.0,6,12
51820,0,Denmark,+056:+010,0.41025641025641024,0.4,-0.01025641025641022,14,26
51830,0,Netherlands,+051:+004,0.0,0.0,0.0,1,14
52287,0,Denmark,+055:+009,0.17391304347826086,0.16666666666666666,-0.007246376811594207,5,19
52388,0,Denmark,+055:+009,0.4,0.3888888888888889,-0.011111111111111127,16,20
52653,0,Netherlands,+051:+004,0.23529411764705882,0.2,-0.03529411764705881,8,12
52695,0,Netherlands,+051:+004,0.13333333333333333,0.2222222222222222,0.08888888888888888,4,14
52739,0,Denmark,+055:+009,0.358974358974359,0.3076923076923077,-0.051282051282051266,23,16
52774,0,Denmark,+056:+010,0.41379310344827586,0.5384615384615384,0.12466843501326258,9,17
52924,0,Denmark,+055:+009,0.47058823529411764,0.5714285714285714,0.10084033613445376,19,16
52993,0,Italy,+046:+011,0.25806451612903225,0.3333333333333333,0.07526881720430106,24,30
53282,0,Belgium,+051:+004,0.17647058823529413,0.11764705882352941,-0.05882352941176472,14,20
53562,0,Netherlands,+051:+004,0.6923076923076923,0.6428571428571429,-0.049450549450549386,12,16
53913,0,France,+045:+000,0.6666666666666666,0.6363636363636364,-0.030303030303030276,26,18
54266,0,Netherlands,+051:+004,0.10526315789473684,0.2727272727272727,0.16746411483253587,9,13
54314,0,France,+045:+004,0.36363636363636365,0.4666666666666667,0.10303030303030303,8,22
54570,0,Denmark,+055:+009,0.5714285714285714,0.6111111111111112,0.039682539682539764,18,18
54605,0,Netherlands,+051:+004,0.5555555555555556,0.5555555555555556,0.0,8,10
54666,0,Netherlands,+051:+004,0.3125,0.29411764705882354,-0.01838235294117646,20,14
54884,0,Netherlands,+053:+004,0.0,0.0,0.0,9,14
55182,0,Netherlands,+051:+004,0.2,0.3888888888888889,0.18888888888888888,18,18
55506,0,Belgium,+051:+004,0.47619047619047616,0.4166666666666667,-0.05952380952380948,7,17
55699,0,Netherlands,+051:+004,0.4074074074074074,0.4444444444444444,0.037037037037037035,33,21
56534,0,France,+048:+002,0.5142857142857142,0.4864864864864865,-0.02779922779922772,21,16
56540,0,Netherlands,+051:+004,0.08333333333333333,0.07692307692307693,-0.006410256410256401,8,18
57579,0,Germany,+052:+007,0.5333333333333333,0.47058823529411764,-0.06274509803921569,7,10
57658,0,France,+045:+004,0.5777777777777777,0.5909090909090909,0.013131313131313216,24,20
58027,0,Denmark,+055:+009,0.55,0.55,0.0,20,20
58132,0,Denmark,+055:+009,0.4666666666666667,0.5,0.033333333333333326,14,18
58312,0,France,+043:+007,0.13333333333333333,0.14634146341463414,0.013008130081300806,13,28
58599,0,Denmark,+055:+009,0.3333333333333333,0.35294117647058826,0.019607843137254943,11,23
58614,0,Denmark,+055:+009,0.17647058823529413,0.11764705882352941,-0.05882352941176472,15,19
59147,0,Denmark,+055:+009,0.4,0.4528301886792453,0.05283018867924527,31,22
59593,0,Denmark,+055:+009,0.20408163265306123,0.24489795918367346,0.040816326530612235,29,20
59669,0,Netherlands,+051:+004,0.4,0.19047619047619047,-0.20952380952380956,7,14
59811,0,Denmark,+055:+009,0.23255813953488372,0.22727272727272727,-0.0052854122621564525,25,19
59815,0,Denmark,+056:+010,0.2857142857142857,0.34782608695652173,0.06211180124223603,7,16
60116,0,Denmark,+056:+010,0.38095238095238093,0.34146341463414637,-0.039488966318234564,20,21
60394,0,Netherlands,+051:+004,0.46153846153846156,0.4666666666666667,0.00512820512820511,11,19
60942,0,Denmark,+055:+009,0.36363636363636365,0.23809523809523808,-0.12554112554112556,22,20
60996,0,France,+043:+007,0.11764705882352941,0.1111111111111111,-0.006535947712418305,11,25
61250,0,Denmark,+055:+009,0.5714285714285714,0.5714285714285714,0.0,12,16
61660,0,Denmark,+055:+009,0.4375,0.4375,0.0,12,20
62549,0,France,+044:+004,0.2777777777777778,0.2857142857142857,0.007936507936507908,11,24
62705,0,Denmark,+055:+009,0.5294117647058824,0.5945945945945946,0.06518282988871227,19,18
62842,0,Denmark,+055:+009,0.47058823529411764,0.4864864864864865,0.015898251192368873,17,20
63641,0,Italy,+046:+010,0.2535211267605634,0.2153846153846154,-0.03813651137594798,36,29
63891,0,Netherlands,+051:+004,0.2608695652173913,0.2857142857142857,0.0248447204968944,11,17
64346,0,France,+045:+000,0.3783783783783784,0.42105263157894735,0.042674253200568946,24,14
64592,0,Denmark,+056:+010,0.47058823529411764,0.5142857142857142,0.043697478991596594,16,19
64770,0,Denmark,+057:+011,0.47619047619047616,0.45454545454545453,-0.021645021645021634,12,10
65021,0,Netherlands,+051:+004,0.3,0.47619047619047616,0.17619047619047618,5,16
65036,0,Netherlands,+051:+004,0.0,0.0,0.0,1,13
65180,0,Denmark,+055:+009,0.17142857142857143,0.15384615384615385,-0.017582417582417575,20,19
65656,0,France,+044:+003,0.17777777777777778,0.19047619047619047,0.012698412698412681,15,27
65864,0,Belgium,+051:+004,0.38095238095238093,0.34146341463414637,-0.039488966318234564,21,20
65888,0,Denmark,+055:+009,0.2631578947368421,0.22857142857142856,-0.034586466165413526,17,18
66107,0,France,+047:+000,0.6451612903225806,0.5161290322580645,-0.12903225806451613,16,15
66330,0,Denmark,+056:+010,0.2777777777777778,0.24242424242424243,-0.03535353535353536,9,24
66491,0,Denmark,+055:+009,0.43902439024390244,0.43243243243243246,-0.006591957811469984,17,20
66742,0,Denmark,+055:+009,0.5789473684210527,0.6153846153846154,0.036437246963562764,19,20
66884,0,Denmark,+055:+009,0.3902439024390244,0.4,0.009756097560975618,21,19
66992,0,Netherlands,+051:+004,0.2222222222222222,0.19047619047619047,-0.031746031746031744,4,17
67012,0,Denmark,+055:+009,0.42105263157894735,0.41025641025641024,-0.010796221322537103,17,22
67150,0,Denmark,+055:+009,0.47619047619047616,0.5128205128205128,0.03663003663003661,20,19
67229,0,Denmark,+056:+010,0.34285714285714286,0.5,0.15714285714285714,10,22
67813,0,France,+045:+004,0.35294117647058826,0.40816326530612246,0.0552220888355342,29,20
67882,0,Spain,+042:-003,0.2641509433962264,0.2909090909090909,0.026758147512864483,35,20
67996,0,Denmark,+055:+009,0.41379310344827586,0.3448275862068966,-0.06896551724137928,11,18
68069,0,Denmark,+055:+009,0.34146341463414637,0.27906976744186046,-0.062393647192285906,20,23
68499,0,Netherlands,+051:+004,0.23076923076923078,0.2962962962962963,0.0655270655270655,10,17
68730,0,Denmark,+056:+010,0.391304347826087,0.4166666666666667,0.025362318840579712,29,19
68787,0,Denmark,+055:+009,0.0,0.07407407407407407,0.07407407407407407,10,17
68911,0,Denmark,+055:+009,0.4,0.36363636363636365,-0.036363636363636376,17,16
69026,0,Italy,+046:+011,0.21818181818181817,0.22641509433962265,0.008233276157804476,25,28
69604,0,Netherlands,+051:+004,0.0,0.1,0.1,6,14
69822,0,Denmark,+055:+009,0.3829787234042553,0.4489795918367347,0.06600086843247938,28,21
69877,0,Denmark,+055:+009,0.358974358974359,0.34146341463414637,-0.01751094434021261,23,18
70174,0,Denmark,+055:+009,0.6875,0.6857142857142857,-0.0017857142857142794,18,17
71095,0,Netherlands,+051:+004,0.2,0.17391304347826086,-0.026086956521739146,6,17
71119,0,France,+048:+004,0.5217391304347826,0.5531914893617021,0.031452358926919555,28,19
71384,0,Denmark,+055:+009,0.3888888888888889,0.4,0.011111111111111127,15,20
72266,0,Denmark,+055:+009,0.32432432432432434,0.36363636363636365,0.039312039312039304,14,19
72448,0,Denmark,+056:+010,0.47619047619047616,0.5217391304347826,0.04554865424430643,22,24
72522,0,Netherlands,+051:+004,0.18867924528301888,0.19230769230769232,0.003628447024673437,34,18
73182,0,Denmark,+055:+009,0.5714285714285714,0.5833333333333334,0.011904761904761973,11,13
74443,0,France,+048:+002,0.5,0.4666666666666667,-0.033333333333333326,14,16
74632,0,France,+044:+003,0.11428571428571428,0.1111111111111111,-0.003174603174603177,16,20
74668,0,Denmark,+055:+009,0.5384615384615384,0.6153846153846154,0.07692307692307698,9,17
74879,0,Denmark,+055:+009,0.4166666666666667,0.41379310344827586,-0.002873563218390829,12,17
75043,0,Denmark,+055:+009,0.4186046511627907,0.35,-0.06860465116279074,22,18
75162,0,Denmark,+056:+010,0.21428571428571427,0.1935483870967742,-0.020737327188940086,12,19
75224,0,Denmark,+055:+009,0.25,0.25,0.0,21,19
75517,0,Denmark,+056:+010,0.35294117647058826,0.34285714285714286,-0.010084033613445398,12,23
75523,0,France,+050:+001,0.5454545454545454,0.48,-0.06545454545454543,9,16
76012,0,Denmark,+055:+009,0.35,0.38095238095238093,0.030952380952380953,20,22
76706,0,Denmark,+056:+010,0.4,0.375,-0.025000000000000022,16,16
76791,0,Netherlands,+051:+004,0.0,0.0,0.0,1,11
77657,0,Denmark,+055:+009,0.6060606060606061,0.5882352941176471,-0.017825311942959,18,16
77707,0,Denmark,+055:+009,0.4864864864864865,0.42105263157894735,-0.06543385490753917,21,17
77808,0,Denmark,+055:+009,0.42424242424242425,0.42424242424242425,0.0,14,19
77840,0,Denmark,+055:+009,0.48484848484848486,0.45714285714285713,-0.027705627705627733,18,17
78492,0,Denmark,+055:+009,0.358974358974359,0.3888888888888889,0.02991452991452992,12,24
79131,0,Denmark,+056:+010,0.43478260869565216,0.56,0.1252173913043479,10,15
79440,0,Denmark,+056:+010,0.43478260869565216,0.4444444444444444,0.009661835748792258,10,17
80606,0,Netherlands,+051:+004,0.45614035087719296,0.41379310344827586,-0.0423472474289171,37,21
80777,0,France,+044:+004,0.06666666666666667,0.06666666666666667,0.0,9,21
81098,0,Denmark,+055:+009,0.4,0.42424242424242425,0.024242424242424232,13,20
81412,0,Denmark,+057:+011,0.42105263157894735,0.47619047619047616,0.05513784461152882,7,14
81555,0,France,+044:+004,0.2222222222222222,0.2222222222222222,0.0,6,21
81595,0,Netherlands,+051:+004,0.13636363636363635,0.24489795918367346,0.10853432282003711,34,15
82055,0,Denmark,+056:+010,0.6666666666666666,0.6060606060606061,-0.06060606060606055,15,18
82083,0,France,+045:+004,0.42857142857142855,0.42857142857142855,0.0,8,20
82205,0,Italy,+046:+011,0.1951219512195122,0.2,0.004878048780487809,20,20
82727,0,Denmark,+056:+010,0.06451612903225806,0.06451612903225806,0.0,12,19
82965,0,Denmark,+056:+010,0.4166666666666667,0.38461538461538464,-0.03205128205128205,12,14
83038,0,Denmark,+056:+010,0.55,0.5454545454545454,-0.00454545454545463,19,25
83446,0,Netherlands,+051:+004,0.14285714285714285,0.14814814814814814,0.005291005291005291,8,19
83580,0,Denmark,+056:+010,0.5405405405405406,0.5263157894736842,-0.01422475106685639,16,22
84033,0,Denmark,+055:+009,0.21621621621621623,0.24390243902439024,0.02768622280817401,21,20
84392,0,Denmark,+055:+009,0.23529411764705882,0.32432432432432434,0.08903020667726552,20,17
84485,0,Denmark,+055:+009,0.4864864864864865,0.4864864864864865,0.0,18,19
84865,0,Netherlands,+051:+004,0.2857142857142857,0.2608695652173913,-0.0248447204968944,5,18
85546,0,France,+044:+003,0.058823529411764705,0.05555555555555555,-0.0032679738562091526,17,19
86288,0,Denmark,+056:+010,0.37037037037037035,0.4,0.029629629629629672,11,14
86463,0,Netherlands,+051:+004,0.0,0.0,0.0,3,14
86780,0,France,+045:+000,0.5,0.5,0.0,18,22
86846,0,France,+045:+000,0.75,0.6666666666666666,-0.08333333333333337,10,17
87502,0,Czech Republic,+049:+016,0.16666666666666666,0.045454545454545456,-0.1212121212121212,19,25
87538,0,France,+047:+004,0.5283018867924528,0.5660377358490566,0.037735849056603765,34,19
87687,0,Denmark,+056:+010,0.2857142857142857,0.3225806451612903,0.036866359447004615,9,22
88455,0,Denmark,+056:+010,0.2727272727272727,0.2727272727272727,0.0,24,20
88553,0,Netherlands,+051:+004,0.17647058823529413,0.3076923076923077,0.13122171945701358,16,23
89065,0,France,+048:-001,0.7,0.5833333333333334,-0.11666666666666659,11,13
89168,0,France,+044:+004,0.08695652173913043,0.125,0.03804347826086957,28,20
89666,0,Denmark,+056:+010,0.18181818181818182,0.2631578947368421,0.08133971291866027,12,26
89788,0,Netherlands,+051:+004,0.1,0.10526315789473684,0.005263157894736831,2,17
89793,0,Denmark,+055:+009,0.3076923076923077,0.34146341463414637,0.03377110694183866,20,21
90210,0,France,+043:+007,0.04878048780487805,0.05405405405405406,0.005273566249176007,14,23
90321,0,Netherlands,+053:+004,0.0,0.0,0.0,10,13
91367,0,Denmark,+055:+009,0.41379310344827586,0.4827586206896552,0.06896551724137934,11,18
91375,0,France,+044:+004,0.2909090909090909,0.23076923076923078,-0.06013986013986011,21,31
91391,0,Denmark,+055:+009,0.375,0.2857142857142857,-0.0892857142857143,5,16
91976,0,Denmark,+055:+009,0.46808510638297873,0.43478260869565216,-0.03330249768732657,24,22
92047,0,Denmark,+055:+009,0.5454545454545454,0.5454545454545454,0.0,15,18
92654,0,France,+048:+002,0.32,0.2962962962962963,-0.023703703703703727,10,17
93237,0,Denmark,+055:+009,0.37735849056603776,0.40816326530612246,0.030804774740084695,27,22
93361,0,Netherlands,+051:+004,0.2727272727272727,0.2608695652173913,-0.01185770750988141,6,17
93429,0,France,+044:+003,0.6538461538461539,0.52,-0.13384615384615384,31,19
94031,0,Denmark,+055:+009,0.42857142857142855,0.5,0.07142857142857145,26,18
94270,0,Denmark,+055:+009,0.3684210526315789,0.41025641025641024,0.041835357624831315,18,21
95171,0,Denmark,+055:+009,0.2608695652173913,0.36,0.09913043478260869,36,14
95304,0,France,+044:+004,0.12903225806451613,0.13333333333333333,0.004301075268817206,6,24
95443,0,Netherlands,+051:+004,0.3,0.36363636363636365,0.06363636363636366,12,10
95749,0,Denmark,+057:+011,0.3076923076923077,0.2962962962962963,-0.01139601139601143,18,9
95992,0,Denmark,+055:+009,0.42857142857142855,0.46153846153846156,0.032967032967033016,19,20
96939,0,Netherlands,+051:+004,0.14285714285714285,0.25,0.10714285714285715,5,19
96962,0,Denmark,+056:+010,0.2702702702702703,0.2857142857142857,0.015444015444015413,13,22
97012,0,Netherlands,+053:+004,0.26666666666666666,0.3333333333333333,0.06666666666666665,4,14
97059,0,Netherlands,+051:+004,0.06060606060606061,0.05405405405405406,-0.006552006552006551,22,15
97082,0,Netherlands,+051:+004,0.32,0.24,-0.08000000000000002,9,16
97202,0,Denmark,+055:+009,0.5555555555555556,0.6,0.0444444444444444,7,13
97229,0,Netherlands,+051:+004,0.4897959183673469,0.4897959183673469,0.0,29,20
97401,0,Belgium,+051:+004,0.30303030303030304,0.3333333333333333,0.030303030303030276,11,19
97588,0,Netherlands,+051:+004,0.14814814814814814,0.15384615384615385,0.005698005698005715,7,19
97811,0,France,+047:+004,0.3783783783783784,0.3783783783783784,0.0,14,23
97847,0,Denmark,+057:+011,0.19047619047619047,0.18181818181818182,-0.008658008658008642,6,16
98016,0,Denmark,+055:+009,0.4,0.3870967741935484,-0.012903225806451646,13,18
98110,0,Denmark,+055:+009,0.27586206896551724,0.2,-0.07586206896551723,12,18
98274,0,Denmark,+056:+010,0.19047619047619047,0.26666666666666666,0.0761904761904762,26,19
98380,0,France,+044:+003,0.37209302325581395,0.3076923076923077,-0.06440071556350624,19,20
98567,0,Belgium,+051:+004,0.2222222222222222,0.2222222222222222,0.0,18,18
98658,0,Denmark,+055:+009,0.5,0.4444444444444444,-0.05555555555555558,11,16
99079,0,Denmark,+056:+010,0.425531914893617,0.4090909090909091,-0.01644100580270791,23,21
99431,0,Denmark,+056:+010,0.5161290322580645,0.4666666666666667,-0.04946236559139783,42,18
99532,0,Czech Republic,+049:+016,0.39473684210526316,0.3783783783783784,-0.016358463726884764,39,35
99772,0,Denmark,+056:+010,0.35714285714285715,0.2553191489361702,-0.10182370820668696,23,24
99818,0,Denmark,+055:+009,0.5454545454545454,0.5116279069767442,-0.03382663847780121,25,18
100329,0,Denmark,+056:+010,0.5,0.4375,-0.0625,13,19
100400,0,Denmark,+055:+009,0.15384615384615385,0.12903225806451613,-0.02481389578163773,13,18
100436,0,Denmark,+056:+010,0.7076923076923077,0.6666666666666666,-0.0410256410256411,37,26
100851,0,Netherlands,+051:+004,0.0,0.0,0.0,1,15
100956,0,Denmark,+055:+009,0.4117647058823529,0.35294117647058826,-0.05882352941176466,14,20
101505,0,Denmark,+056:+010,0.65,0.6666666666666666,0.016666666666666607,21,21
101890,0,Denmark,+055:+009,0.6896551724137931,0.7272727272727273,0.037617554858934144,17,16
101903,0,Netherlands,+051:+004,0.12903225806451613,0.12903225806451613,0.0,8,23
101918,0,Denmark,+055:+009,0.32432432432432434,0.35294117647058826,0.028616852146263916,16,18
101919,0,Denmark,+055:+009,0.48,0.5185185185185185,0.03851851851851851,17,10
101975,0,Netherlands,+051:+004,0.5714285714285714,0.5,-0.0714285714285714,4,12
102105,0,Denmark,+057:+011,0.6666666666666666,0.6363636363636364,-0.030303030303030276,11,11
102470,0,Denmark,+056:+010,0.19047619047619047,0.2,0.009523809523809545,11,29
102537,0,Romania,+045:+028,0.0,0.0,0.0,13,26
102690,0,Netherlands,+052:+007,0.5882352941176471,0.5263157894736842,-0.0619195046439629,9,10
103050,0,Netherlands,+051:+004,0.0,0.0,0.0,5,22
103295,0,Denmark,+056:+010,0.2857142857142857,0.3225806451612903,0.036866359447004615,12,19
103477,0,Czech Republic,+049:+016,0.23529411764705882,0.2564102564102564,0.021116138763197567,20,19
104046,0,Denmark,+055:+009,0.3076923076923077,0.2222222222222222,-0.0854700854700855,8,19
104368,0,Denmark,+055:+009,0.48,0.42857142857142855,-0.051428571428571435,12,16
105012,0,Belgium,+051:+004,0.18181818181818182,0.14285714285714285,-0.038961038961038974,1,13
105298,0,Denmark,+056:+010,0.21052631578947367,0.2222222222222222,0.011695906432748537,16,20
105341,0,Italy,+038:+012,0.23076923076923078,0.2222222222222222,-0.008547008547008572,31,23
105510,0,Denmark,+055:+009,0.47368421052631576,0.5405405405405406,0.06685633001422481,16,21
105714,0,Denmark,+055:+009,0.25,0.24,-0.010000000000000009,9,16
106481,0,Denmark,+055:+009,0.2631578947368421,0.24242424242424243,-0.02073365231259966,13,20
106634,0,Denmark,+055:+009,0.6190476190476191,0.6666666666666666,0.04761904761904756,23,19
106811,0,Denmark,+055:+009,0.3673469387755102,0.32653061224489793,-0.04081632653061229,30,19
106847,0,Denmark,+055:+009,0.3783783783783784,0.4117647058823529,0.03338632750397452,14,20
107073,0,Netherlands,+051:+004,0.13333333333333333,0.21052631578947367,0.07719298245614034,7,12
107519,0,Denmark,+056:+010,0.6222222222222222,0.5581395348837209,-0.06408268733850131,21,22
108176,0,Denmark,+056:+010,0.41379310344827586,0.47058823529411764,0.056795131845841784,18,16
108474,0,Netherlands,+051:+004,0.32,0.3333333333333333,0.013333333333333308,7,17
108532,0,Italy,+046:+010,0.12121212121212122,0.1016949152542373,-0.01951720595788392,29,30
108763,0,Denmark,+055:+009,0.625,0.5263157894736842,-0.09868421052631582,5,14
108819,0,Belgium,+051:+004,0.43636363636363634,0.35714285714285715,-0.07922077922077919,39,17
108979,0,Denmark,+055:+009,0.24,0.23076923076923078,-0.009230769230769209,7,19
109022,0,Denmark,+055:+009,0.5625,0.5405405405405406,-0.02195945945945943,21,16
109597,0,Denmark,+055:+009,0.2962962962962963,0.27586206896551724,-0.020434227330779042,10,19
109724,0,France,+043:+007,0.06060606060606061,0.06896551724137931,0.008359456635318702,7,22
109992,0,Denmark,+055:+009,0.48,0.5714285714285714,0.09142857142857141,12,16
110662,0,France,+048:-001,0.4,0.36363636363636365,-0.036363636363636376,6,16
110668,0,Belgium,+051:+004,0.6666666666666666,0.7,0.033333333333333326,10,10
110900,0,Poland,+052:+018,0.2222222222222222,0.24489795918367346,0.022675736961451254,23,26
111282,0,Denmark,+056:+010,0.2857142857142857,0.28,-0.005714285714285672,24,26
111412,0,Denmark,+055:+009,0.35294117647058826,0.4,0.047058823529411764,13,22
111594,0,Denmark,+056:+010,0.48,0.46153846153846156,-0.018461538461538418,11,15
112190,0,Denmark,+055:+009,0.42424242424242425,0.4,-0.024242424242424232,19,16
112516,0,Denmark,+055:+009,0.4444444444444444,0.4827586206896552,0.038314176245210774,10,19
113439,0,Denmark,+055:+009,0.5,0.5161290322580645,0.016129032258064502,12,19
114340,0,Denmark,+056:+010,0.5,0.48484848484848486,-0.015151515151515138,15,18
114404,0,Denmark,+055:+009,0.2962962962962963,0.2857142857142857,-0.010582010582010581,8,20
114544,0,Montenegro,+042:+018,0.5405405405405406,0.5294117647058824,-0.011128775834658211,35,33
114734,0,France,+045:+000,0.6666666666666666,0.5806451612903226,-0.08602150537634401,13,18
114735,0,Denmark,+055:+009,0.7142857142857143,0.625,-0.0892857142857143,5,11
115088,0,Denmark,+055:+009,0.5853658536585366,0.5853658536585366,0.0,21,20
115336,0,Netherlands,+051:+004,0.42105263157894735,0.45,0.028947368421052666,19,21
115779,0,Denmark,+055:+009,0.3333333333333333,0.2777777777777778,-0.055555555555555525,18,18
115809,0,Netherlands,+051:+004,0.19047619047619047,0.2962962962962963,0.10582010582010581,13,14
116264,0,Denmark,+055:+009,0.4,0.4117647058823529,0.0117647058823529,17,17
116441,0,France,+048:+004,0.5161290322580645,0.5,-0.016129032258064502,13,19
116728,0,Denmark,+055:+009,0.23076923076923078,0.2222222222222222,-0.008547008547008572,10,17
116822,0,Montenegro,+042:+018,0.5432098765432098,0.5066666666666667,-0.03654320987654314,41,34
116991,0,Denmark,+055:+009,0.5714285714285714,0.5116279069767442,-0.05980066445182719,22,21
117209,0,Denmark,+055:+009,0.2222222222222222,0.3448275862068966,0.12260536398467436,10,19
117589,0,Denmark,+055:+009,0.13953488372093023,0.14634146341463414,0.006806579693703907,23,18
117644,0,Denmark,+057:+011,0.5555555555555556,0.5555555555555556,0.0,6,12
117712,0,Denmark,+055:+009,0.5,0.5333333333333333,0.033333333333333326,14,16
118134,0,Denmark,+056:+010,0.45454545454545453,0.45454545454545453,0.0,45,21
