surveyId,country,spatial_block,matched_v27_f1,v29_f1,delta_f1,true_cardinality,predicted_cardinality
192626,Denmark,+054:+009,0.30303030303030304,0.3225806451612903,0.019550342130987275,9,22
193865,Denmark,+055:+009,0.25925925925925924,0.1,-0.15925925925925924,34,26
194131,Denmark,+055:+009,0.3157894736842105,0.3333333333333333,0.017543859649122806,21,21
196072,Denmark,+054:+009,0.4166666666666667,0.6363636363636364,0.21969696969696967,9,13
196793,Germany,+054:+009,0.2,0.23076923076923078,0.03076923076923077,10,16
197884,Denmark,+055:+009,0.35294117647058826,0.5333333333333333,0.18039215686274507,15,15
198178,Denmark,+055:+009,0.25806451612903225,0.25806451612903225,0.0,11,20
198539,Denmark,+055:+009,0.1875,0.27586206896551724,0.08836206896551724,6,23
199818,Denmark,+055:+009,0.35,0.4,0.050000000000000044,15,25
199939,France,+043:+007,0.1568627450980392,0.17543859649122806,0.018575851393188847,29,28
200091,Denmark,+055:+009,0.3333333333333333,0.25,-0.08333333333333331,12,12
200631,Denmark,+055:+009,0.25806451612903225,0.32,0.061935483870967756,13,12
201616,Denmark,+055:+009,0.2777777777777778,0.24242424242424243,-0.03535353535353536,16,17
203701,Denmark,+055:+009,0.27906976744186046,0.358974358974359,0.07990459153249851,19,20
204188,France,+042:+000,0.044444444444444446,0.08163265306122448,0.03718820861678004,24,25
204867,France,+046:+006,0.5671641791044776,0.6842105263157895,0.11704634721131191,40,36
205501,France,+043:+007,0.43636363636363634,0.43137254901960786,-0.0049910873440284775,27,24
206704,France,+044:+006,0.23255813953488372,0.2033898305084746,-0.029168309026409128,20,39
206913,France,+044:-001,0.5454545454545454,0.7407407407407407,0.19528619528619529,17,10
207905,Denmark,+055:+009,0.43478260869565216,0.4444444444444444,0.009661835748792258,5,13
209818,Denmark,+055:+009,0.4090909090909091,0.35,-0.05909090909090914,21,19
210472,Denmark,+055:+009,0.34782608695652173,0.5882352941176471,0.24040920716112535,7,10
212056,France,+044:+006,0.11764705882352941,0.0,-0.11764705882352941,10,40
212288,France,+043:+007,0.46808510638297873,0.5777777777777777,0.10969267139479899,23,22
212882,Denmark,+055:+009,0.4,0.6153846153846154,0.2153846153846154,11,15
216308,Poland,+054:+017,0.5,0.3333333333333333,-0.16666666666666669,20,34
216326,Denmark,+054:+009,0.06451612903225806,0.0625,-0.0020161290322580627,14,18
219725,Denmark,+055:+009,0.4878048780487805,0.56,0.07219512195121958,19,31
221407,Denmark,+055:+009,0.5161290322580645,0.42857142857142855,-0.08755760368663595,14,14
223536,Denmark,+054:+009,0.45714285714285713,0.38461538461538464,-0.07252747252747249,12,14
223540,Denmark,+055:+009,0.5,0.48,-0.020000000000000018,11,14
223873,France,+044:+006,0.19607843137254902,0.18461538461538463,-0.011463046757164391,28,37
224224,Denmark,+055:+009,0.45,0.5581395348837209,0.10813953488372091,22,21
224976,Denmark,+055:+009,0.358974358974359,0.27906976744186046,-0.07990459153249851,19,24
227268,Denmark,+055:+009,0.2857142857142857,0.5454545454545454,0.2597402597402597,10,12
230330,Denmark,+054:+009,0.47058823529411764,0.45161290322580644,-0.0189753320683112,17,14
231100,Denmark,+055:+009,0.5789473684210527,0.5454545454545454,-0.03349282296650724,15,18
231214,Denmark,+055:+009,0.39285714285714285,0.45614035087719296,0.06328320802005011,32,25
232853,Denmark,+055:+009,0.2,0.3125,0.11249999999999999,10,22
232957,Slovenia,+046:+013,0.06818181818181818,0.24719101123595505,0.17900919305413687,56,33
234886,France,+044:-001,0.5454545454545454,0.75,0.20454545454545459,6,10
235852,France,+043:+007,0.04878048780487805,0.05263157894736842,0.0038510911424903677,18,20
237465,Italy,+042:+015,0.15384615384615385,0.16666666666666666,0.012820512820512803,6,18
238223,Germany,+054:+009,0.5517241379310345,0.6086956521739131,0.05697151424287861,13,10
239285,Denmark,+054:+009,0.4375,0.5714285714285714,0.1339285714285714,17,18
240101,Italy,+042:+015,0.0,0.0,0.0,5,17
245217,Denmark,+055:+009,0.4482758620689655,0.509090909090909,0.060815047021943514,32,23
245262,France,+044:-001,0.34285714285714286,0.35294117647058826,0.010084033613445398,10,24
247279,Denmark,+054:+009,0.2857142857142857,0.4166666666666667,0.130952380952381,12,12
248373,Denmark,+054:+009,0.46153846153846156,0.5,0.038461538461538436,8,20
254704,Denmark,+055:+009,0.18181818181818182,0.3111111111111111,0.1292929292929293,18,27
255241,Denmark,+055:+009,0.17647058823529413,0.4666666666666667,0.2901960784313725,10,20
255771,Denmark,+055:+009,0.0,0.0,0.0,7,21
256107,Italy,+042:+015,0.0,0.0,0.0,2,17
258281,Slovenia,+046:+013,0.24242424242424243,0.125,-0.11742424242424243,14,18
258425,Denmark,+055:+009,0.38095238095238093,0.5,0.11904761904761907,22,26
263776,Denmark,+054:+009,0.5384615384615384,0.7368421052631579,0.19838056680161942,11,8
265633,France,+043:+000,0.5142857142857142,0.5714285714285714,0.05714285714285716,13,22
267493,France,+043:+000,0.3902439024390244,0.425531914893617,0.03528801245459262,21,26
268915,Denmark,+055:+009,0.5106382978723404,0.5714285714285714,0.06079027355623101,19,23
270151,Denmark,+054:+009,0.4,0.18181818181818182,-0.2181818181818182,6,16
271343,Denmark,+055:+009,0.32,0.5555555555555556,0.23555555555555557,8,10
274404,Denmark,+054:+009,0.07407407407407407,0.06451612903225806,-0.009557945041816007,8,23
274489,Denmark,+055:+009,0.37037037037037035,0.3333333333333333,-0.037037037037037035,7,17
277114,Denmark,+055:+009,0.5517241379310345,0.5833333333333334,0.031609195402298895,11,13
281207,Italy,+042:+015,0.21428571428571427,0.25806451612903225,0.04377880184331798,9,22
282257,Denmark,+055:+009,0.5714285714285714,0.5625,-0.008928571428571397,13,19
282942,Denmark,+055:+009,0.2564102564102564,0.41025641025641024,0.15384615384615385,19,20
283883,Denmark,+055:+009,0.19047619047619047,0.2564102564102564,0.06593406593406592,18,21
285522,Slovenia,+046:+013,0.13333333333333333,0.06666666666666667,-0.06666666666666667,11,19
